nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,brasil_codigo,brasil,variavel_codigo,variavel,periodo,mes,secoes_e_atividades_industriais_cnae_2_0_codigo,secoes_e_atividades_industriais_cnae_2_0,periodo_numerico,data,base,fonte,codigo,grandes_categorias_economicas_codigo,grandes_categorias_economicas,ajuste_sazonal,serie
1,Brasil,30,Número-índice,9733818,1,Brasil,11599,PIMPF - Número-índice (2012=100),202010,outubro 2020,129314,1 Indústria geral,202010,2020-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9022049,1,Brasil,11599,PIMPF - Número-índice (2012=100),202011,novembro 2020,129314,1 Indústria geral,202011,2020-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8333077,1,Brasil,11599,PIMPF - Número-índice (2012=100),202012,dezembro 2020,129314,1 Indústria geral,202012,2020-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8191081,1,Brasil,11599,PIMPF - Número-índice (2012=100),202101,janeiro 2021,129314,1 Indústria geral,202101,2021-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7908065,1,Brasil,11599,PIMPF - Número-índice (2012=100),202102,fevereiro 2021,129314,1 Indústria geral,202102,2021-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8608644,1,Brasil,11599,PIMPF - Número-índice (2012=100),202103,março 2021,129314,1 Indústria geral,202103,2021-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8128537,1,Brasil,11599,PIMPF - Número-índice (2012=100),202104,abril 2021,129314,1 Indústria geral,202104,2021-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8835398,1,Brasil,11599,PIMPF - Número-índice (2012=100),202105,maio 2021,129314,1 Indústria geral,202105,2021-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8788624,1,Brasil,11599,PIMPF - Número-índice (2012=100),202106,junho 2021,129314,1 Indústria geral,202106,2021-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9227960,1,Brasil,11599,PIMPF - Número-índice (2012=100),202107,julho 2021,129314,1 Indústria geral,202107,2021-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9337744,1,Brasil,11599,PIMPF - Número-índice (2012=100),202108,agosto 2021,129314,1 Indústria geral,202108,2021-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9148660,1,Brasil,11599,PIMPF - Número-índice (2012=100),202109,setembro 2021,129314,1 Indústria geral,202109,2021-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8973454,1,Brasil,11599,PIMPF - Número-índice (2012=100),202110,outubro 2021,129314,1 Indústria geral,202110,2021-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8629316,1,Brasil,11599,PIMPF - Número-índice (2012=100),202111,novembro 2021,129314,1 Indústria geral,202111,2021-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7920526,1,Brasil,11599,PIMPF - Número-índice (2012=100),202112,dezembro 2021,129314,1 Indústria geral,202112,2021-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7592695,1,Brasil,11599,PIMPF - Número-índice (2012=100),202201,janeiro 2022,129314,1 Indústria geral,202201,2022-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7587402,1,Brasil,11599,PIMPF - Número-índice (2012=100),202202,fevereiro 2022,129314,1 Indústria geral,202202,2022-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8449285,1,Brasil,11599,PIMPF - Número-índice (2012=100),202203,março 2022,129314,1 Indústria geral,202203,2022-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8088910,1,Brasil,11599,PIMPF - Número-índice (2012=100),202204,abril 2022,129314,1 Indústria geral,202204,2022-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8883537,1,Brasil,11599,PIMPF - Número-índice (2012=100),202205,maio 2022,129314,1 Indústria geral,202205,2022-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8751774,1,Brasil,11599,PIMPF - Número-índice (2012=100),202206,junho 2022,129314,1 Indústria geral,202206,2022-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9195659,1,Brasil,11599,PIMPF - Número-índice (2012=100),202207,julho 2022,129314,1 Indústria geral,202207,2022-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9595352,1,Brasil,11599,PIMPF - Número-índice (2012=100),202208,agosto 2022,129314,1 Indústria geral,202208,2022-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9181049,1,Brasil,11599,PIMPF - Número-índice (2012=100),202209,setembro 2022,129314,1 Indústria geral,202209,2022-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,9126549,1,Brasil,11599,PIMPF - Número-índice (2012=100),202210,outubro 2022,129314,1 Indústria geral,202210,2022-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,8703596,1,Brasil,11599,PIMPF - Número-índice (2012=100),202211,novembro 2022,129314,1 Indústria geral,202211,2022-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7821171,1,Brasil,11599,PIMPF - Número-índice (2012=100),202212,dezembro 2022,129314,1 Indústria geral,202212,2022-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Não ajustada sazonalmente,Brasil - Produção industrial - Não ajustada sazonalmente
1,Brasil,30,Número-índice,7787338,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200201,janeiro 2002,129314,1 Indústria geral,200201,2002-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7980332,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200202,fevereiro 2002,129314,1 Indústria geral,200202,2002-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7930592,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200203,março 2002,129314,1 Indústria geral,200203,2002-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7939795,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200204,abril 2002,129314,1 Indústria geral,200204,2002-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7936153,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200205,maio 2002,129314,1 Indústria geral,200205,2002-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7973360,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200206,junho 2002,129314,1 Indústria geral,200206,2002-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7994745,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200207,julho 2002,129314,1 Indústria geral,200207,2002-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7912077,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200208,agosto 2002,129314,1 Indústria geral,200208,2002-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7962152,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200209,setembro 2002,129314,1 Indústria geral,200209,2002-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7988912,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200210,outubro 2002,129314,1 Indústria geral,200210,2002-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7989551,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200211,novembro 2002,129314,1 Indústria geral,200211,2002-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7967386,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200212,dezembro 2002,129314,1 Indústria geral,200212,2002-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7979409,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200301,janeiro 2003,129314,1 Indústria geral,200301,2003-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7950220,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200302,fevereiro 2003,129314,1 Indústria geral,200302,2003-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7942551,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200303,março 2003,129314,1 Indústria geral,200303,2003-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7923244,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200304,abril 2003,129314,1 Indústria geral,200304,2003-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7805399,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200305,maio 2003,129314,1 Indústria geral,200305,2003-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7837833,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200306,junho 2003,129314,1 Indústria geral,200306,2003-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7768594,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200307,julho 2003,129314,1 Indústria geral,200307,2003-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,7886944,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200308,agosto 2003,129314,1 Indústria geral,200308,2003-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8116714,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200309,setembro 2003,129314,1 Indústria geral,200309,2003-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8140657,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200310,outubro 2003,129314,1 Indústria geral,200310,2003-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8249603,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200311,novembro 2003,129314,1 Indústria geral,200311,2003-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8123962,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200312,dezembro 2003,129314,1 Indústria geral,200312,2003-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8268161,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200401,janeiro 2004,129314,1 Indústria geral,200401,2004-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8400708,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200402,fevereiro 2004,129314,1 Indústria geral,200402,2004-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8440682,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200403,março 2004,129314,1 Indústria geral,200403,2004-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8507814,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200404,abril 2004,129314,1 Indústria geral,200404,2004-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8598882,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200405,maio 2004,129314,1 Indústria geral,200405,2004-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8619628,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200406,junho 2004,129314,1 Indústria geral,200406,2004-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8680077,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200407,julho 2004,129314,1 Indústria geral,200407,2004-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8774739,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200408,agosto 2004,129314,1 Indústria geral,200408,2004-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8817670,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200409,setembro 2004,129314,1 Indústria geral,200409,2004-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8765520,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200410,outubro 2004,129314,1 Indústria geral,200410,2004-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8758561,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200411,novembro 2004,129314,1 Indústria geral,200411,2004-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8815408,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200412,dezembro 2004,129314,1 Indústria geral,200412,2004-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8865074,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200501,janeiro 2005,129314,1 Indústria geral,200501,2005-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8744761,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200502,fevereiro 2005,129314,1 Indústria geral,200502,2005-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8821628,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200503,março 2005,129314,1 Indústria geral,200503,2005-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8825649,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200504,abril 2005,129314,1 Indústria geral,200504,2005-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9112804,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200505,maio 2005,129314,1 Indústria geral,200505,2005-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8948238,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200506,junho 2005,129314,1 Indústria geral,200506,2005-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8892640,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200507,julho 2005,129314,1 Indústria geral,200507,2005-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8895802,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200508,agosto 2005,129314,1 Indústria geral,200508,2005-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8846709,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200509,setembro 2005,129314,1 Indústria geral,200509,2005-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8793163,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200510,outubro 2005,129314,1 Indústria geral,200510,2005-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8882715,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200511,novembro 2005,129314,1 Indústria geral,200511,2005-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9027582,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200512,dezembro 2005,129314,1 Indústria geral,200512,2005-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9063240,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200601,janeiro 2006,129314,1 Indústria geral,200601,2006-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9138127,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200602,fevereiro 2006,129314,1 Indústria geral,200602,2006-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9076495,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200603,março 2006,129314,1 Indústria geral,200603,2006-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9132036,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200604,abril 2006,129314,1 Indústria geral,200604,2006-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9189404,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200605,maio 2006,129314,1 Indústria geral,200605,2006-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9058413,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200606,junho 2006,129314,1 Indústria geral,200606,2006-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9145503,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200607,julho 2006,129314,1 Indústria geral,200607,2006-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9125077,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200608,agosto 2006,129314,1 Indústria geral,200608,2006-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9060485,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200609,setembro 2006,129314,1 Indústria geral,200609,2006-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9100874,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200610,outubro 2006,129314,1 Indústria geral,200610,2006-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9226409,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200611,novembro 2006,129314,1 Indústria geral,200611,2006-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9294637,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200612,dezembro 2006,129314,1 Indústria geral,200612,2006-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9268095,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200701,janeiro 2007,129314,1 Indústria geral,200701,2007-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
